"time","vc.i"
0.08110000000000001,-2.04295108273126e-12
0.08119999999999999,-2.044856054198459e-12
0.0813,-2.046759958806361e-12
0.0814,-2.048662797197345e-12
0.0815,-2.050564570013414e-12
0.08160000000000001,-2.052465277896182e-12
0.08169999999999999,-2.054364921486874e-12
0.0818,-2.056263501426319e-12
0.0819,-2.058161018354961e-12
0.082,-2.060057472912853e-12
0.08210000000000001,-2.061952865739656e-12
0.0822,-2.063847197474645e-12
0.0823,-2.065740468756704e-12
0.0824,-2.067632680224327e-12
0.0825,-2.069523832515623e-12
0.08260000000000001,-2.071413926268309e-12
0.0827,-2.073302962119715e-12
0.0828,-2.075190940706784e-12
0.0829,-2.077077862666069e-12
0.083,-2.078963728633739e-12
0.08309999999999999,-2.080848539245574e-12
0.0832,-2.082732295136964e-12
0.0833,-2.084614996942919e-12
0.0834,-2.086496645298053e-12
0.0835,-2.088377240836602e-12
0.08359999999999999,-2.090256784192413e-12
0.0837,-2.092135275998952e-12
0.0838,-2.094012716889292e-12
0.0839,-2.095889107496126e-12
0.08400000000000001,-2.097764448451758e-12
0.08409999999999999,-2.09963874038811e-12
0.0842,-2.10151198393672e-12
0.0843,-2.103384179728741e-12
0.0844,-2.105255328394939e-12
0.08450000000000001,-2.107125430565701e-12
0.08459999999999999,-2.108994486871028e-12
0.0847,-2.110862497940537e-12
0.0848,-2.112729464403463e-12
0.0849,-2.114595386888659e-12
0.08500000000000001,-2.116460266024595e-12
0.0851,-2.118324102439357e-12
0.0852,-2.120186896760649e-12
0.0853,-2.122048649615797e-12
0.0854,-2.123909361631741e-12
0.08550000000000001,-2.125769033435043e-12
0.0856,-2.127627665651618e-12
0.0857,-2.129485258907475e-12
0.0858,-2.131341813828028e-12
0.0859,-2.133197331038311e-12
0.08599999999999999,-2.135051811162977e-12
0.0861,-2.136905254826294e-12
0.0862,-2.138757662652157e-12
0.0863,-2.140609035264078e-12
0.0864,-2.142459373285189e-12
0.08649999999999999,-2.144308677338245e-12
0.0866,-2.14615694804562e-12
0.0867,-2.14800418602931e-12
0.0868,-2.149850391910933e-12
0.08690000000000001,-2.151695566311728e-12
0.08699999999999999,-2.153539709852556e-12
0.0871,-2.155382823153901e-12
0.0872,-2.15722490683587e-12
0.0873,-2.15906596151819e-12
0.08740000000000001,-2.160905987820215e-12
0.08749999999999999,-2.162744986360919e-12
0.0876,-2.1645829577589e-12
0.0877,-2.16641990263235e-12
0.0878,-2.168255821598886e-12
0.08790000000000001,-2.170090715276183e-12
0.08799999999999999,-2.171924584281329e-12
0.0881,-2.17375742923104e-12
0.0882,-2.175589250741655e-12
0.0883,-2.177420049429133e-12
0.08840000000000001,-2.179249825909066e-12
0.0885,-2.181078580796666e-12
0.0886,-2.182906314706772e-12
0.0887,-2.18473302825385e-12
0.0888,-2.186558722051988e-12
0.08890000000000001,-2.188383396714906e-12
0.089,-2.190207052855946e-12
0.0891,-2.19202969108808e-12
0.0892,-2.193851312023903e-12
0.0893,-2.195671916275639e-12
0.08939999999999999,-2.197491504455141e-12
0.0895,-2.199310077173887e-12
0.0896,-2.201127635042986e-12
0.0897,-2.202944178673172e-12
0.0898,-2.204759708674807e-12
0.08989999999999999,-2.206574225657858e-12
0.09,-2.208387730231872e-12
0.0901,-2.210200223006177e-12
0.0902,-2.212011704589648e-12
0.09030000000000001,-2.213822175590791e-12
0.09039999999999999,-2.215631636617743e-12
0.0905,-2.217440088278268e-12
0.0906,-2.219247531179764e-12
0.0907,-2.221053965929255e-12
0.09080000000000001,-2.222859393133397e-12
0.09089999999999999,-2.22466381339848e-12
0.091,-2.22646722733042e-12
0.0911,-2.228269635534767e-12
0.0912,-2.230071038616701e-12
0.09130000000000001,-2.231871437181037e-12
0.0914,-2.233670831832216e-12
0.0915,-2.235469223174317e-12
0.0916,-2.237266611811048e-12
0.0917,-2.23906299834575e-12
0.09180000000000001,-2.240858383381399e-12
0.0919,-2.2426527675206e-12
0.092,-2.244446151365595e-12
0.0921,-2.246238535518233e-12
0.0922,-2.248029920580001e-12
0.09229999999999999,-2.249820307152072e-12
0.0924,-2.251609695835223e-12
0.0925,-2.253398087229862e-12
0.0926,-2.255185481936033e-12
0.0927,-2.256971880553414e-12
0.09279999999999999,-2.25875728368132e-12
0.0929,-2.260541691918698e-12
0.093,-2.262325105864135e-12
0.0931,-2.264107526115848e-12
0.09320000000000001,-2.265888953271696e-12
0.09329999999999999,-2.267669387929169e-12
0.0934,-2.269448830685397e-12
0.0935,-2.271227282137146e-12
0.0936,-2.273004742880816e-12
0.09370000000000001,-2.274781213512448e-12
0.09379999999999999,-2.276556694627717e-12
0.0939,-2.27833118682194e-12
0.094,-2.280104690690067e-12
0.0941,-2.281877206826689e-12
0.09420000000000001,-2.283648735826035e-12
0.09429999999999999,-2.285419278281896e-12
0.0944,-2.287188834787762e-12
0.0945,-2.288957405936835e-12
0.0946,-2.290724992321901e-12
0.09470000000000001,-2.292491594535376e-12
0.0948,-2.294257213169322e-12
0.0949,-2.296021848815436e-12
0.095,-2.29778550206506e-12
0.0951,-2.299548173509172e-12
0.09520000000000001,-2.301309863738391e-12
0.0953,-2.303070573342979e-12
0.0954,-2.304830302912836e-12
0.0955,-2.306589053037504e-12
0.0956,-2.308346824306169e-12
0.09569999999999999,-2.310103617307654e-12
0.0958,-2.311859432630426e-12
0.0959,-2.313614270862593e-12
0.096,-2.315368132591909e-12
0.0961,-2.317121018405765e-12
0.09619999999999999,-2.318872928891197e-12
0.0963,-2.320623864634885e-12
0.0964,-2.32237382622315e-12
0.0965,-2.324122814241834e-12
0.09660000000000001,-2.325870829276565e-12
0.09669999999999999,-2.327617871912659e-12
0.0968,-2.329363942735009e-12
0.0969,-2.331109042328152e-12
0.097,-2.332853171276269e-12
0.09710000000000001,-2.334596330163186e-12
0.09719999999999999,-2.336338519572372e-12
0.0973,-2.338079740086944e-12
0.0974,-2.339819992289661e-12
0.0975,-2.341559276762929e-12
0.09760000000000001,-2.343297594088801e-12
0.0977,-2.345034944848972e-12
0.0978,-2.346771329624786e-12
0.0979,-2.348506748997233e-12
0.098,-2.350241203546948e-12
0.09810000000000001,-2.351974693854214e-12
0.0982,-2.353707220498961e-12
0.0983,-2.355438784060764e-12
0.0984,-2.357169385118848e-12
0.0985,-2.358899024252086e-12
0.09859999999999999,-2.360627702038996e-12
0.0987,-2.362355419057624e-12
0.0988,-2.364082175885843e-12
0.0989,-2.365807973101149e-12
0.099,-2.36753281128065e-12
0.09909999999999999,-2.369256691001106e-12
0.0992,-2.370979612838924e-12
0.0993,-2.372701577370161e-12
0.0994,-2.374422585170523e-12
0.09950000000000001,-2.376142636815365e-12
0.09959999999999999,-2.377861732879694e-12
0.0997,-2.379579873938164e-12
0.0998,-2.381297060565082e-12
0.0999,-2.383013293334407e-12
0.1,-2.384728572819741e-12
0.1001,-2.386442899594345e-12
0.1002,-2.38815627423113e-12
0.1003,-2.389868697302652e-12
0.1004,-2.391580169381129e-12
0.1005,-2.393290691038421e-12
0.1006,-2.395000262846044e-12
0.1007,-2.39670888537517e-12
0.1008,-2.398416559196616e-12
0.1009,-2.400123284880757e-12
0.101,-2.401829062997785e-12
0.1011,-2.403533894117492e-12
0.1012,-2.405237778809306e-12
0.1013,-2.406940717642314e-12
0.1014,-2.408642711185251e-12
0.1015,-2.410343760006511e-12
0.1016,-2.412043864674139e-12
0.1017,-2.413743025755834e-12
0.1018,-2.415441243818954e-12
0.1019,-2.417138519430506e-12
0.102,-2.418834853157155e-12
0.1021,-2.42053024556522e-12
0.1022,-2.422224697220678e-12
0.1023,-2.423918208689159e-12
0.1024,-2.425610780535948e-12
0.1025,-2.427302413325989e-12
0.1026,-2.42899310762388e-12
0.1027,-2.430682863993877e-12
0.1028,-2.432371682999893e-12
0.1029,-2.434059565205494e-12
0.103,-2.435746511173907e-12
0.1031,-2.437432521467891e-12
0.1032,-2.439117596650087e-12
0.1033,-2.440801737282693e-12
0.1034,-2.442484943927562e-12
0.1035,-2.444167217146207e-12
0.1036,-2.445848557499801e-12
0.1037,-2.447528965549169e-12
0.1038,-2.449208441854803e-12
0.1039,-2.450886986976847e-12
0.104,-2.452564601475109e-12
0.1041,-2.454241285909054e-12
0.1042,-2.455917040837806e-12
0.1043,-2.457591866820152e-12
0.1044,-2.459265764414535e-12
0.1045,-2.460938734179061e-12
0.1046,-2.462610776671497e-12
0.1047,-2.464281892449266e-12
0.1048,-2.465952082069457e-12
0.1049,-2.467621346088818e-12
0.105,-2.469289685063759e-12
0.1051,-2.47095709955035e-12
0.1052,-2.472623590104304e-12
0.1053,-2.474289157280895e-12
0.1054,-2.47595380163529e-12
0.1055,-2.477617523722206e-12
0.1056,-2.479280324096021e-12
0.1057,-2.480942203310777e-12
0.1058,-2.482603161920179e-12
0.1059,-2.484263200477592e-12
0.106,-2.485922319536049e-12
0.1061,-2.487580519648243e-12
0.1062,-2.489237801366531e-12
0.1063,-2.490894165242937e-12
0.1064,-2.492549611829145e-12
0.1065,-2.494204141676506e-12
0.1066,-2.495857755336034e-12
0.1067,-2.497510453358408e-12
0.1068,-2.499162236293974e-12
0.1069,-2.500813104692741e-12
0.107,-2.502463059104384e-12
0.1071,-2.504112100078242e-12
0.1072,-2.505760228163324e-12
0.1073,-2.507407443908299e-12
0.1074,-2.50905374786147e-12
0.1075,-2.510699140570757e-12
0.1076,-2.512343622583924e-12
0.1077,-2.513987194448306e-12
0.1078,-2.515629856710906e-12
0.1079,-2.517271609918397e-12
0.108,-2.518912454617111e-12
0.1081,-2.520552391353056e-12
0.1082,-2.522191420671904e-12
0.1083,-2.523829543118994e-12
0.1084,-2.525466759239336e-12
0.1085,-2.527103069577604e-12
0.1086,-2.528738474678149e-12
0.1087,-2.53037297508498e-12
0.1088,-2.532006571341783e-12
0.1089,-2.533639263991909e-12
0.109,-2.535271053578383e-12
0.1091,-2.536901940643892e-12
0.1092,-2.5385319257308e-12
0.1093,-2.540161009381138e-12
0.1094,-2.541789192136608e-12
0.1095,-2.543416474538583e-12
0.1096,-2.545042857128052e-12
0.1097,-2.546668340445691e-12
0.1098,-2.548292925031947e-12
0.1099,-2.549916611426875e-12
0.11,-2.5515394001702e-12
0.1101,-2.553161291801319e-12
0.1102,-2.554782286859299e-12
0.1103,-2.55640238588288e-12
0.1104,-2.558021589410477e-12
0.1105,-2.559639897980172e-12
0.1106,-2.561257312129722e-12
0.1107,-2.562873832396561e-12
0.1108,-2.564489459317788e-12
0.1109,-2.566104193430182e-12
0.111,-2.567718035270192e-12
0.1111,-2.56933098537394e-12
0.1112,-2.570943044277225e-12
0.1113,-2.572554212515517e-12
0.1114,-2.574164490623963e-12
0.1115,-2.575773879137382e-12
0.1116,-2.577382378590268e-12
0.1117,-2.578989989516792e-12
0.1118,-2.580596712450733e-12
0.1119,-2.582202547925601e-12
0.112,-2.58380749647464e-12
0.1121,-2.585411558630718e-12
0.1122,-2.58701473492638e-12
0.1123,-2.588617025893846e-12
0.1124,-2.590218432065013e-12
0.1125,-2.591818953971453e-12
0.1126,-2.593418592144416e-12
0.1127,-2.595017347114827e-12
0.1128,-2.59661521941329e-12
0.1129,-2.598212209570084e-12
0.113,-2.599808318115168e-12
0.1131,-2.601403545578176e-12
0.1132,-2.602997892488422e-12
0.1133,-2.604591359374897e-12
0.1134,-2.606183946766267e-12
0.1135,-2.607775655190883e-12
0.1136,-2.609366485176771e-12
0.1137,-2.610956437251633e-12
0.1138,-2.612545511942854e-12
0.1139,-2.614133709777499e-12
0.114,-2.615721031282222e-12
0.1141,-2.617307476983465e-12
0.1142,-2.618893047407369e-12
0.1143,-2.620477743079715e-12
0.1144,-2.622061564525959e-12
0.1145,-2.623644512271243e-12
0.1146,-2.625226586840387e-12
0.1147,-2.626807788757891e-12
0.1148,-2.628388118547936e-12
0.1149,-2.629967576734385e-12
0.115,-2.631546163840785e-12
0.1151,-2.633123880390357e-12
0.1152,-2.634700726906012e-12
0.1153,-2.636276703910335e-12
0.1154,-2.637851811925601e-12
0.1155,-2.639426051473761e-12
0.1156,-2.640999423076452e-12
0.1157,-2.64257192725499e-12
0.1158,-2.64414356453038e-12
0.1159,-2.645714335423304e-12
0.116,-2.647284240454132e-12
0.1161,-2.648853280142912e-12
0.1162,-2.650421455009273e-12
0.1163,-2.651988765572689e-12
0.1164,-2.653555212352286e-12
0.1165,-2.655120795866849e-12
0.1166,-2.656685516634847e-12
0.1167,-2.658249375174432e-12
0.1168,-2.659812372003444e-12
0.1169,-2.661374507639405e-12
0.117,-2.662935782599522e-12
0.1171,-2.664496197400691e-12
0.1172,-2.666055752559488e-12
0.1173,-2.66761444859218e-12
0.1174,-2.669172286014716e-12
0.1175,-2.670729265342733e-12
0.1176,-2.672285387091554e-12
0.1177,-2.67384065177619e-12
0.1178,-2.675395059911335e-12
0.1179,-2.676948612011372e-12
0.118,-2.678501308590373e-12
0.1181,-2.680053150162095e-12
0.1182,-2.681604137239982e-12
0.1183,-2.683154270337168e-12
0.1184,-2.684703549966352e-12
0.1185,-2.686251976640128e-12
0.1186,-2.6877995508707e-12
0.1187,-2.689346273169953e-12
0.1188,-2.690892144049455e-12
0.1189,-2.692437164020468e-12
0.119,-2.693981333593942e-12
0.1191,-2.695524653280514e-12
0.1192,-2.697067123590512e-12
0.1193,-2.698608745033952e-12
0.1194,-2.700149518120542e-12
0.1195,-2.701689443359677e-12
0.1196,-2.703228521260445e-12
0.1197,-2.704766752331622e-12
0.1198,-2.706304137081678e-12
0.1199,-2.707840676018768e-12
0.12,-2.709376369650743e-12
0.1201,-2.710911218485141e-12
0.1202,-2.712445223029196e-12
0.1203,-2.71397838378983e-12
0.1204,-2.715510701273656e-12
0.1205,-2.717042175986977e-12
0.1206,-2.718572808435674e-12
0.1207,-2.720102599125535e-12
0.1208,-2.721631548561941e-12
0.1209,-2.723159657249966e-12
0.121,-2.724686925694374e-12
0.1211,-2.726213354399627e-12
0.1212,-2.727738943869874e-12
0.1213,-2.729263694608961e-12
0.1214,-2.730787607120426e-12
0.1215,-2.732310681907502e-12
0.1216,-2.733832919473117e-12
0.1217,-2.735354320319889e-12
0.1218,-2.736874884950132e-12
0.1219,-2.738394613865857e-12
0.122,-2.739913507568764e-12
0.1221,-2.741431566560255e-12
0.1222,-2.742948791341422e-12
0.1223,-2.744465182413052e-12
0.1224,-2.745980740275631e-12
0.1225,-2.747495465429336e-12
0.1226,-2.749009358374046e-12
0.1227,-2.750522419609308e-12
0.1228,-2.752034649634301e-12
0.1229,-2.753546048948074e-12
0.123,-2.755056618049286e-12
0.1231,-2.75656635743629e-12
0.1232,-2.758075267607137e-12
0.1233,-2.759583349059577e-12
0.1234,-2.761090602291053e-12
0.1235,-2.76259702779871e-12
0.1236,-2.764102626079388e-12
0.1237,-2.765607397629623e-12
0.1238,-2.767111342945654e-12
0.1239,-2.768614462523412e-12
0.124,-2.770116756858532e-12
0.1241,-2.771618226446344e-12
0.1242,-2.773118871781876e-12
0.1243,-2.774618693359861e-12
0.1244,-2.776117691674722e-12
0.1245,-2.777615867220588e-12
0.1246,-2.779113220491285e-12
0.1247,-2.780609751980337e-12
0.1248,-2.782105462180973e-12
0.1249,-2.78360035158608e-12
0.125,-2.785094420688222e-12
0.1251,-2.786587669979799e-12
0.1252,-2.788080099952836e-12
0.1253,-2.789571711099057e-12
0.1254,-2.79106250390989e-12
0.1255,-2.792552478876461e-12
0.1256,-2.794041636489598e-12
0.1257,-2.79552997723983e-12
0.1258,-2.79701750161739e-12
0.1259,-2.79850421011221e-12
0.126,-2.799990103213925e-12
0.1261,-2.801475181411871e-12
0.1262,-2.802959445195091e-12
0.1263,-2.804442895052323e-12
0.1264,-2.805925531472014e-12
0.1265,-2.807407354942311e-12
0.1266,-2.808888365951064e-12
0.1267,-2.810368564985828e-12
0.1268,-2.811847952533859e-12
0.1269,-2.813326529082119e-12
0.127,-2.814804295117273e-12
0.1271,-2.816281251125636e-12
0.1272,-2.817757397593251e-12
0.1273,-2.819232735005954e-12
0.1274,-2.820707263849225e-12
0.1275,-2.822180984608245e-12
0.1276,-2.823653897767907e-12
0.1277,-2.825126003812805e-12
0.1278,-2.826597303227236e-12
0.1279,-2.828067796495205e-12
0.128,-2.829537484100425e-12
0.1281,-2.831006366526308e-12
0.1282,-2.832474444255979e-12
0.1283,-2.833941717772265e-12
0.1284,-2.8354081875577e-12
0.1285,-2.836873854094524e-12
0.1286,-2.838338717864687e-12
0.1287,-2.83980277934984e-12
0.1288,-2.841266039031348e-12
0.1289,-2.842728497390277e-12
0.129,-2.844190154907403e-12
0.1291,-2.84565101206321e-12
0.1292,-2.84711106933789e-12
0.1293,-2.848570327211276e-12
0.1294,-2.850028786162972e-12
0.1295,-2.851486446672339e-12
0.1296,-2.852943309218398e-12
0.1297,-2.85439937427988e-12
0.1298,-2.855854642335224e-12
0.1299,-2.857309113862578e-12
0.13,-2.858762789339801e-12
0.1301,-2.860215669244457e-12
0.1302,-2.861667754053824e-12
0.1303,-2.863119044244888e-12
0.1304,-2.864569540294344e-12
0.1305,-2.866019242678597e-12
0.1306,-2.867468151873763e-12
0.1307,-2.868916268355671e-12
0.1308,-2.870363592599855e-12
0.1309,-2.871810125081563e-12
0.131,-2.873255866275755e-12
0.1311,-2.874700816657099e-12
0.1312,-2.876144976699977e-12
0.1313,-2.877588346878482e-12
0.1314,-2.879030927666416e-12
0.1315,-2.880472719537217e-12
0.1316,-2.881913722964138e-12
0.1317,-2.883353938420148e-12
0.1318,-2.884793366377898e-12
0.1319,-2.886232007309753e-12
0.132,-2.887669861687786e-12
0.1321,-2.889106929983787e-12
0.1322,-2.890543212669257e-12
0.1323,-2.891978710215409e-12
0.1324,-2.893413423093172e-12
0.1325,-2.894847351773187e-12
0.1326,-2.89628049672581e-12
0.1327,-2.89771285842111e-12
0.1328,-2.899144437328869e-12
0.1329,-2.900575233918584e-12
0.133,-2.902005248659469e-12
0.1331,-2.903434482020448e-12
0.1332,-2.904862934470164e-12
0.1333,-2.906290606476971e-12
0.1334,-2.907717498508943e-12
0.1335,-2.909143611033864e-12
0.1336,-2.910568944519237e-12
0.1337,-2.911993499432186e-12
0.1338,-2.913417276239694e-12
0.1339,-2.914840275408434e-12
0.134,-2.916262497404765e-12
0.1341,-2.917683942694769e-12
0.1342,-2.919104611744242e-12
0.1343,-2.920524505018699e-12
0.1344,-2.921943622983365e-12
0.1345,-2.923361966103194e-12
0.1346,-2.924779534842844e-12
0.1347,-2.9261963296667e-12
0.1348,-2.92761235103886e-12
0.1349,-2.92902759942314e-12
0.135,-2.930442075283076e-12
0.1351,-2.931855779081921e-12
0.1352,-2.933268711282642e-12
0.1353,-2.934680872347934e-12
0.1354,-2.936092262740202e-12
0.1355,-2.937502882921573e-12
0.1356,-2.938912733353892e-12
0.1357,-2.940321814498726e-12
0.1358,-2.941730126817356e-12
0.1359,-2.943137670770677e-12
0.136,-2.944544446819494e-12
0.1361,-2.945950455424253e-12
0.1362,-2.947355697045117e-12
0.1363,-2.948760172141964e-12
0.1364,-2.950163881174398e-12
0.1365,-2.95156682460174e-12
0.1366,-2.952969002883031e-12
0.1367,-2.954370416477034e-12
0.1368,-2.955771065842235e-12
0.1369,-2.957170951436837e-12
0.137,-2.958570073718766e-12
0.1371,-2.959968433145671e-12
0.1372,-2.961366030174922e-12
0.1373,-2.962762865263609e-12
0.1374,-2.964158938868546e-12
0.1375,-2.965554251446269e-12
0.1376,-2.966948803453034e-12
0.1377,-2.968342595344822e-12
0.1378,-2.969735627577338e-12
0.1379,-2.971127900606005e-12
0.138,-2.972519414885966e-12
0.1381,-2.97391017087199e-12
0.1382,-2.975300169018761e-12
0.1383,-2.976689409780594e-12
0.1384,-2.978077893611533e-12
0.1385,-2.97946562096534e-12
0.1386,-2.980852592295505e-12
0.1387,-2.982238808055238e-12
0.1388,-2.983624268697479e-12
0.1389,-2.985008974674886e-12
0.139,-2.986392926439849e-12
0.1391,-2.987776124444477e-12
0.1392,-2.989158569140604e-12
0.1393,-2.990540260979795e-12
0.1394,-2.991921200413333e-12
0.1395,-2.993301387892233e-12
0.1396,-2.99468082386723e-12
0.1397,-2.996059508788789e-12
0.1398,-2.9974374431071e-12
0.1399,-2.998814627272077e-12
0.14,-3.000191061733364e-12
0.1401,-3.001566746940329e-12
0.1402,-3.002941683342047e-12
0.1403,-3.004315871387264e-12
0.1404,-3.005689311524604e-12
0.1405,-3.007062004202344e-12
0.1406,-3.008433949868482e-12
0.1407,-3.00980514897075e-12
0.1408,-3.011175601956605e-12
0.1409,-3.012545309273232e-12
0.141,-3.013914271367544e-12
0.1411,-3.015282488686181e-12
0.1412,-3.016649961675515e-12
0.1413,-3.018016690781643e-12
0.1414,-3.01938267645039e-12
0.1415,-3.020747919127313e-12
0.1416,-3.022112419257697e-12
0.1417,-3.023476177286555e-12
0.1418,-3.024839193658629e-12
0.1419,-3.026201468818394e-12
0.142,-3.027563003210051e-12
0.1421,-3.028923797277532e-12
0.1422,-3.0302838514645e-12
0.1423,-3.031643166214347e-12
0.1424,-3.033001741970161e-12
0.1425,-3.034359579174745e-12
0.1426,-3.035716678270746e-12
0.1427,-3.037073039700477e-12
0.1428,-3.038428663905983e-12
0.1429,-3.039783551329037e-12
0.143,-3.041137702411146e-12
0.1431,-3.042491117593549e-12
0.1432,-3.043843797317214e-12
0.1433,-3.045195742022842e-12
0.1434,-3.046546952150867e-12
0.1435,-3.047897428141453e-12
0.1436,-3.0492471704345e-12
0.1437,-3.050596179469634e-12
0.1438,-3.051944455686223e-12
0.1439,-3.053291999523358e-12
0.144,-3.054638811419869e-12
0.1441,-3.055984891814317e-12
0.1442,-3.057330241144998e-12
0.1443,-3.05867485984994e-12
0.1444,-3.060018748366903e-12
0.1445,-3.061361907133386e-12
0.1446,-3.06270433658657e-12
0.1447,-3.06404603716339e-12
0.1448,-3.065387009300599e-12
0.1449,-3.066727253434627e-12
0.145,-3.068066770001637e-12
0.1451,-3.069405559437532e-12
0.1452,-3.070743622177945e-12
0.1453,-3.072080958658247e-12
0.1454,-3.073417569313539e-12
0.1455,-3.074753454578668e-12
0.1456,-3.076088614888204e-12
0.1457,-3.07742305067646e-12
0.1458,-3.078756762377486e-12
0.1459,-3.080089750425063e-12
0.146,-3.08142201525271e-12
