"time","cell.cal.i_ion","cell.naca.i_ion","cell.cal.i","cell.naca.i"
0.3003,-2.916384242739076e-11,-1.403624710631197e-11,-2.916384242739076e-11,-1.403624710631197e-11
0.3004,-2.946878682134308e-11,-1.411690721041498e-11,-2.946878682134308e-11,-1.411690721041498e-11
0.3005,-2.978068531187947e-11,-1.419929880346788e-11,-2.978068531187947e-11,-1.419929880346788e-11
0.3006,-3.009977332067226e-11,-1.428347451005994e-11,-3.009977332067226e-11,-1.428347451005994e-11
0.3007,-3.042632321351139e-11,-1.436949481063022e-11,-3.042632321351139e-11,-1.436949481063022e-11
0.3008,-3.076061208812004e-11,-1.445742090188218e-11,-3.076061208812004e-11,-1.445742090188218e-11
0.3009,-3.110289961122e-11,-1.45473098207165e-11,-3.110289961122e-11,-1.45473098207165e-11
0.301,-3.145347244574446e-11,-1.463922416016879e-11,-3.145347244574446e-11,-1.463922416016879e-11
0.3011,-3.181262905697622e-11,-1.47332286853201e-11,-3.181262905697622e-11,-1.47332286853201e-11
0.3012,-3.218069107930141e-11,-1.48293913316818e-11,-3.218069107930141e-11,-1.48293913316818e-11
0.3013,-3.255802460082309e-11,-1.492778506077021e-11,-3.255802460082309e-11,-1.492778506077021e-11
0.3014,-3.294495675112104e-11,-1.5028480440945e-11,-3.294495675112104e-11,-1.5028480440945e-11
0.3015,-3.334185138948233e-11,-1.513155234187038e-11,-3.334185138948233e-11,-1.513155234187038e-11
0.3016,-3.374908812291454e-11,-1.52370780326038e-11,-3.374908812291454e-11,-1.52370780326038e-11
0.3017,-3.416706270013794e-11,-1.534513717406259e-11,-3.416706270013794e-11,-1.534513717406259e-11
0.3018,-3.459626308538131e-11,-1.5455828442171e-11,-3.459626308538131e-11,-1.5455828442171e-11
0.3019,-3.50371062929727e-11,-1.556923346227501e-11,-3.50371062929727e-11,-1.556923346227501e-11
0.302,-3.549005874372182e-11,-1.568544324177221e-11,-3.549005874372182e-11,-1.568544324177221e-11
0.3021,-3.595561071829975e-11,-1.580455240252706e-11,-3.595561071829975e-11,-1.580455240252706e-11
0.3022,-3.643427469934704e-11,-1.592665868417329e-11,-3.643427469934704e-11,-1.592665868417329e-11
0.3023,-3.692664971003596e-11,-1.605187483060535e-11,-3.692664971003596e-11,-1.605187483060535e-11
0.3024,-3.743332889572951e-11,-1.618031111446748e-11,-3.743332889572951e-11,-1.618031111446748e-11
0.3025,-3.795490135939709e-11,-1.631207560121155e-11,-3.795490135939709e-11,-1.631207560121155e-11
0.3026,-3.849200848144914e-11,-1.644728449772631e-11,-3.849200848144914e-11,-1.644728449772631e-11
0.3027,-3.904532230201777e-11,-1.658605793549251e-11,-3.904532230201777e-11,-1.658605793549251e-11
0.3028,-3.961567493139893e-11,-1.672853495186718e-11,-3.961567493139893e-11,-1.672853495186718e-11
0.3029,-4.020380511303441e-11,-1.687484360188023e-11,-4.020380511303441e-11,-1.687484360188023e-11
0.303,-4.081051784248928e-11,-1.702511954335521e-11,-4.081051784248928e-11,-1.702511954335521e-11
0.3031,-4.143667146068779e-11,-1.717950429771637e-11,-4.143667146068779e-11,-1.717950429771637e-11
0.3032,-4.208318176724573e-11,-1.733814543635639e-11,-4.208318176724573e-11,-1.733814543635639e-11
0.3033,-4.275114385606905e-11,-1.750120990320677e-11,-4.275114385606905e-11,-1.750120990320677e-11
0.3034,-4.344153325472635e-11,-1.766885027559768e-11,-4.344153325472635e-11,-1.766885027559768e-11
0.3035,-4.41554457767593e-11,-1.784123135167407e-11,-4.41554457767593e-11,-1.784123135167407e-11
0.3036,-4.489403592162446e-11,-1.801852289340701e-11,-4.489403592162446e-11,-1.801852289340701e-11
0.3037,-4.565858253820328e-11,-1.820090642189365e-11,-4.565858253820328e-11,-1.820090642189365e-11
0.3038,-4.645053388136714e-11,-1.838857957609899e-11,-4.645053388136714e-11,-1.838857957609899e-11
0.3039,-4.727122450554527e-11,-1.858172480487929e-11,-4.727122450554527e-11,-1.858172480487929e-11
0.304,-4.812214478856512e-11,-1.878053832225183e-11,-4.812214478856512e-11,-1.878053832225183e-11
0.3041,-4.900488112281811e-11,-1.898522288637249e-11,-4.900488112281811e-11,-1.898522288637249e-11
0.3042,-4.99214535113054e-11,-1.919602111341154e-11,-4.99214535113054e-11,-1.919602111341154e-11
0.3043,-5.087358014071542e-11,-1.941314046080035e-11,-5.087358014071542e-11,-1.941314046080035e-11
0.3044,-5.186323683393566e-11,-1.963680914075149e-11,-5.186323683393566e-11,-1.963680914075149e-11
0.3045,-5.289251795898098e-11,-1.986726119641606e-11,-5.289251795898098e-11,-1.986726119641606e-11
0.3046,-5.396390553839367e-11,-2.010475199836158e-11,-5.396390553839367e-11,-2.010475199836158e-11
0.3047,-5.507985724413617e-11,-2.034953219352789e-11,-5.507985724413617e-11,-2.034953219352789e-11
0.3048,-5.624293826409651e-11,-2.060185490144097e-11,-5.624293826409651e-11,-2.060185490144097e-11
0.3049,-5.745592703012505e-11,-2.086198099063164e-11,-5.745592703012505e-11,-2.086198099063164e-11
0.305,-5.87222213657471e-11,-2.113020739224649e-11,-5.87222213657471e-11,-2.113020739224649e-11
0.3051,-6.004502645154844e-11,-2.140680711584001e-11,-6.004502645154844e-11,-2.140680711584001e-11
0.3052,-6.142783650232103e-11,-2.16920625491847e-11,-6.142783650232103e-11,-2.16920625491847e-11
0.3053,-6.287441796226808e-11,-2.198626233511519e-11,-6.287441796226808e-11,-2.198626233511519e-11
0.3054,-6.438934077092771e-11,-2.228973218470202e-11,-6.438934077092771e-11,-2.228973218470202e-11
0.3055,-6.597686103163546e-11,-2.260276286102176e-11,-6.597686103163546e-11,-2.260276286102176e-11
0.3056,-6.764173688897495e-11,-2.292565916696834e-11,-6.764173688897495e-11,-2.292565916696834e-11
0.3057,-6.938939046488501e-11,-2.325874813686099e-11,-6.938939046488501e-11,-2.325874813686099e-11
0.3058,-7.1225731735938e-11,-2.360236429329458e-11,-7.1225731735938e-11,-2.360236429329458e-11
0.3059,-7.31567022878853e-11,-2.395681758219999e-11,-7.31567022878853e-11,-2.395681758219999e-11
0.306,-7.51888633674115e-11,-2.432242740707877e-11,-7.51888633674115e-11,-2.432242740707877e-11
0.3061,-7.732994549746084e-11,-2.46995446928114e-11,-7.732994549746084e-11,-2.46995446928114e-11
0.3062,-7.958747176596456e-11,-2.508847741744326e-11,-7.958747176596456e-11,-2.508847741744326e-11
0.3063,-8.196974241658578e-11,-2.548953700055844e-11,-8.196974241658578e-11,-2.548953700055844e-11
0.3064,-8.448650326624419e-11,-2.590307667542858e-11,-8.448650326624419e-11,-2.590307667542858e-11
0.3065,-8.714744979594248e-11,-2.632939357741879e-11,-8.714744979594248e-11,-2.632939357741879e-11
0.3066,-8.996313861552079e-11,-2.676877984724366e-11,-8.996313861552079e-11,-2.676877984724366e-11
0.3067,-9.29454745521133e-11,-2.722150646888971e-11,-9.29454745521133e-11,-2.722150646888971e-11
0.3068,-9.610684633784554e-11,-2.768781622727648e-11,-9.610684633784554e-11,-2.768781622727648e-11
0.3069,-9.946038638103117e-11,-2.816791578296258e-11,-9.946038638103117e-11,-2.816791578296258e-11
0.307,-1.030208433570976e-10,-2.866199256391882e-11,-1.030208433570976e-10,-2.866199256391882e-11
0.3071,-1.06803248649875e-10,-2.917016192669455e-11,-1.06803248649875e-10,-2.917016192669455e-11
0.3072,-1.108236878694338e-10,-2.969247281750323e-11,-1.108236878694338e-10,-2.969247281750323e-11
0.3073,-1.150991909239015e-10,-3.022881312523177e-11,-1.150991909239015e-10,-3.022881312523177e-11
0.3074,-1.196474030649804e-10,-3.077904184721429e-11,-1.196474030649804e-10,-3.077904184721429e-11
0.3075,-1.244864901627163e-10,-3.134283396538236e-11,-1.244864901627163e-10,-3.134283396538236e-11
0.3076,-1.296346972706763e-10,-3.191961847768845e-11,-1.296346972706763e-10,-3.191961847768845e-11
0.3077,-1.351105014597604e-10,-3.250869876630472e-11,-1.351105014597604e-10,-3.250869876630472e-11
0.3078,-1.409309375755227e-10,-3.310894428074153e-11,-1.409309375755227e-10,-3.310894428074153e-11
0.3079,-1.471122151121403e-10,-3.371899810384678e-11,-1.471122151121403e-10,-3.371899810384678e-11
0.308,-1.536676171063306e-10,-3.433702491261408e-11,-1.536676171063306e-10,-3.433702491261408e-11
0.3081,-1.606071792450779e-10,-3.496073687622193e-11,-1.606071792450779e-10,-3.496073687622193e-11
0.3082,-1.679364898771632e-10,-3.558732663095999e-11,-1.679364898771632e-10,-3.558732663095999e-11
0.3083,-1.756544225548514e-10,-3.6213343581513e-11,-1.756544225548514e-10,-3.6213343581513e-11
0.3084,-1.837527787629628e-10,-3.683471667299657e-11,-1.837527787629628e-10,-3.683471667299657e-11
0.3085,-1.922130337530109e-10,-3.744655573031372e-11,-1.922130337530109e-10,-3.744655573031372e-11
0.3086,-2.010058376201087e-10,-3.804335111186817e-11,-2.010058376201087e-10,-3.804335111186817e-11
0.3087,-2.100894824337921e-10,-3.861891521624268e-11,-2.100894824337921e-10,-3.861891521624268e-11
0.3088,-2.194086320755323e-10,-3.916649806965387e-11,-2.194086320755323e-10,-3.916649806965387e-11
0.3089,-2.288946384012896e-10,-3.967887343529826e-11,-2.288946384012896e-10,-3.967887343529826e-11
0.309,-2.384658558413682e-10,-4.01485566559296e-11,-2.384658558413682e-10,-4.01485566559296e-11
0.3091,-2.480292387488906e-10,-4.056808264670492e-11,-2.480292387488906e-10,-4.056808264670492e-11
0.3092,-2.574828044205684e-10,-4.093028849950335e-11,-2.574828044205684e-10,-4.093028849950335e-11
0.3093,-2.66718851506565e-10,-4.122853250081301e-11,-2.66718851506565e-10,-4.122853250081301e-11
0.3094,-2.756272392302689e-10,-4.145696205215226e-11,-2.756272392302689e-10,-4.145696205215226e-11
0.3095,-2.840996540577938e-10,-4.161076994376352e-11,-2.840996540577938e-10,-4.161076994376352e-11
0.3096,-2.920331508944567e-10,-4.168635621722615e-11,-2.920331508944567e-10,-4.168635621722615e-11
0.3097,-2.993335802188975e-10,-4.168140377938253e-11,-2.993335802188975e-10,-4.168140377938253e-11
0.3098,-3.059183795099147e-10,-4.159491922068155e-11,-3.059183795099147e-10,-4.159491922068155e-11
0.3099,-3.117188496240789e-10,-4.142721558591852e-11,-3.117188496240789e-10,-4.142721558591852e-11
0.31,-3.166816405461249e-10,-4.117983367156356e-11,-3.166816405461249e-10,-4.117983367156356e-11
0.3101,-3.207693076097767e-10,-4.085538863121658e-11,-3.207693076097767e-10,-4.085538863121658e-11
0.3102,-3.239604530541278e-10,-4.045747963319613e-11,-3.239604530541278e-10,-4.045747963319613e-11
0.3103,-3.262493868256636e-10,-3.999050737681743e-11,-3.262493868256636e-10,-3.999050737681743e-11
0.3104,-3.27645232412592e-10,-3.94595036448311e-11,-3.27645232412592e-10,-3.94595036448311e-11
0.3105,-3.281708084732292e-10,-3.886998425876689e-11,-3.281708084732292e-10,-3.886998425876689e-11
0.3106,-3.27861288464565e-10,-3.822782189754965e-11,-3.27861288464565e-10,-3.822782189754965e-11
0.3107,-3.267626634355159e-10,-3.753911202968231e-11,-3.267626634355159e-10,-3.753911202968231e-11
0.3108,-3.249301002483893e-10,-3.681005420630487e-11,-3.249301002483893e-10,-3.681005420630487e-11
0.3109,-3.224260548046439e-10,-3.604682691446636e-11,-3.224260548046439e-10,-3.604682691446636e-11
0.311,-3.193184687794385e-10,-3.525551932172256e-11,-3.193184687794385e-10,-3.525551932172256e-11
0.3111,-3.156789733844878e-10,-3.444207494023044e-11,-3.156789733844878e-10,-3.444207494023044e-11
0.3112,-3.115809214994639e-10,-3.361217033445254e-11,-3.115809214994639e-10,-3.361217033445254e-11
0.3113,-3.070975855552602e-10,-3.277115583017879e-11,-3.070975855552602e-10,-3.277115583017879e-11
0.3114,-3.02300317791397e-10,-3.192400492176865e-11,-3.02300317791397e-10,-3.192400492176865e-11
0.3115,-2.972571095927669e-10,-3.107528300133757e-11,-2.972571095927669e-10,-3.107528300133757e-11
0.3116,-2.920313687071492e-10,-3.022910558196864e-11,-2.920313687071492e-10,-3.022910558196864e-11
0.3117,-2.866809407254352e-10,-2.938910530862947e-11,-2.866809407254352e-10,-2.938910530862947e-11
0.3118,-2.81257496511027e-10,-2.855843198793259e-11,-2.81257496511027e-10,-2.855843198793259e-11
0.3119,-2.758063415576619e-10,-2.773980551343365e-11,-2.758063415576619e-10,-2.773980551343365e-11
0.312,-2.703660677350147e-10,-2.693540161641935e-11,-2.703660677350147e-10,-2.693540161641935e-11
0.3121,-2.649691220875188e-10,-2.614704745920133e-11,-2.649691220875188e-10,-2.614704745920133e-11
0.3122,-2.596420215440101e-10,-2.537617640178084e-11,-2.596420215440101e-10,-2.537617640178084e-11
0.3123,-2.544060437659954e-10,-2.462387338981647e-11,-2.544060437659954e-10,-2.462387338981647e-11
0.3124,-2.492777083637939e-10,-2.389091210800356e-11,-2.492777083637939e-10,-2.389091210800356e-11
0.3125,-2.442691625771455e-10,-2.317771851200442e-11,-2.442691625771455e-10,-2.317771851200442e-11
0.3126,-2.393892021375421e-10,-2.2484614725694e-11,-2.393892021375421e-10,-2.2484614725694e-11
0.3127,-2.346435907418917e-10,-2.181171853856244e-11,-2.346435907418917e-10,-2.181171853856244e-11
0.3128,-2.300353538387355e-10,-2.115878767317856e-11,-2.300353538387355e-10,-2.115878767317856e-11
0.3129,-2.255660448700082e-10,-2.052578166506359e-11,-2.255660448700082e-10,-2.052578166506359e-11
0.313,-2.212356724747727e-10,-1.991244499715632e-11,-2.212356724747727e-10,-1.991244499715632e-11
0.3131,-2.170428957704762e-10,-1.931834994838601e-11,-2.170428957704762e-10,-1.931834994838601e-11
0.3132,-2.1298541308176e-10,-1.874306620076499e-11,-2.1298541308176e-10,-1.874306620076499e-11
0.3133,-2.0906029461967e-10,-1.818614994697596e-11,-2.0906029461967e-10,-1.818614994697596e-11
0.3134,-2.052641836950056e-10,-1.764712783672757e-11,-2.052641836950056e-10,-1.764712783672757e-11
0.3135,-2.015934197631674e-10,-1.712550053932932e-11,-2.015934197631674e-10,-1.712550053932932e-11
0.3136,-1.980441401056411e-10,-1.662075974069849e-11,-1.980441401056411e-10,-1.662075974069849e-11
0.3137,-1.946123722483843e-10,-1.613239825190023e-11,-1.946123722483843e-10,-1.613239825190023e-11
0.3138,-1.912941105869688e-10,-1.565991244491988e-11,-1.912941105869688e-10,-1.565991244491988e-11
0.3139,-1.880853753250547e-10,-1.520280586323158e-11,-1.880853753250547e-10,-1.520280586323158e-11
0.314,-1.84982235118364e-10,-1.476058945625474e-11,-1.84982235118364e-10,-1.476058945625474e-11
0.3141,-1.819808393305298e-10,-1.433278306633534e-11,-1.819808393305298e-10,-1.433278306633534e-11
0.3142,-1.790774662801028e-10,-1.39189236146933e-11,-1.790774662801028e-10,-1.39189236146933e-11
0.3143,-1.762685252061838e-10,-1.351856223357816e-11,-1.762685252061838e-10,-1.351856223357816e-11
0.3144,-1.735504644939159e-10,-1.313125443040923e-11,-1.735504644939159e-10,-1.313125443040923e-11
0.3145,-1.70919904834775e-10,-1.275657609271597e-11,-1.70919904834775e-10,-1.275657609271597e-11
0.3146,-1.683735897949529e-10,-1.239411703350942e-11,-1.683735897949529e-10,-1.239411703350942e-11
0.3147,-1.659083844107978e-10,-1.204348193499555e-11,-1.659083844107978e-10,-1.204348193499555e-11
0.3148,-1.635212629641581e-10,-1.170428270094569e-11,-1.635212629641581e-10,-1.170428270094569e-11
0.3149,-1.612093332321128e-10,-1.137614710563791e-11,-1.612093332321128e-10,-1.137614710563791e-11
0.315,-1.589698128787992e-10,-1.105871748665686e-11,-1.589698128787992e-10,-1.105871748665686e-11
0.3151,-1.568000382931511e-10,-1.075164884075477e-11,-1.568000382931511e-10,-1.075164884075477e-11
0.3152,-1.546974485019735e-10,-1.045460704343896e-11,-1.546974485019735e-10,-1.045460704343896e-11
0.3153,-1.526595877269634e-10,-1.016727055520089e-11,-1.526595877269634e-10,-1.016727055520089e-11
0.3154,-1.506840994914917e-10,-9.889328964225172e-12,-1.506840994914917e-10,-9.889328964225172e-12
0.3155,-1.487687204644262e-10,-9.620482351116751e-12,-1.487687204644262e-10,-9.620482351116751e-12
0.3156,-1.469112798619735e-10,-9.360441745049248e-12,-1.469112798619735e-10,-9.360441745049248e-12
0.3157,-1.451096934789012e-10,-9.108928065613632e-12,-1.451096934789012e-10,-9.108928065613632e-12
0.3158,-1.433619609878235e-10,-8.865672162290235e-12,-1.433619609878235e-10,-8.865672162290235e-12
0.3159,-1.416661631626841e-10,-8.630414597293084e-12,-1.416661631626841e-10,-8.630414597293084e-12
0.316,-1.400204569111868e-10,-8.402904865810231e-12,-1.400204569111868e-10,-8.402904865810231e-12
0.3161,-1.384230730942824e-10,-8.182901247372586e-12,-1.384230730942824e-10,-8.182901247372586e-12
0.3162,-1.368723130176814e-10,-7.970170675798861e-12,-1.368723130176814e-10,-7.970170675798861e-12
0.3163,-1.353665453374524e-10,-7.76448827103342e-12,-1.353665453374524e-10,-7.76448827103342e-12
0.3164,-1.339042022389198e-10,-7.565636809618354e-12,-1.339042022389198e-10,-7.565636809618354e-12
0.3165,-1.324837761763985e-10,-7.373406308105113e-12,-1.324837761763985e-10,-7.373406308105113e-12
0.3166,-1.311038190615867e-10,-7.187594453273145e-12,-1.311038190615867e-10,-7.187594453273145e-12
0.3167,-1.297629375761575e-10,-7.008005658266019e-12,-1.297629375761575e-10,-7.008005658266019e-12
0.3168,-1.284597964923451e-10,-6.834451173639145e-12,-1.284597964923451e-10,-6.834451173639145e-12
0.3169,-1.271931091535422e-10,-6.666748497493662e-12,-1.271931091535422e-10,-6.666748497493662e-12
0.317,-1.259616357618488e-10,-6.50472113010192e-12,-1.259616357618488e-10,-6.50472113010192e-12
0.3171,-1.247641839673433e-10,-6.348198449242361e-12,-1.247641839673433e-10,-6.348198449242361e-12
0.3172,-1.235996150343465e-10,-6.197017180676326e-12,-1.235996150343465e-10,-6.197017180676326e-12
0.3173,-1.22466823026129e-10,-6.051017682823312e-12,-1.22466823026129e-10,-6.051017682823312e-12
0.3174,-1.213647459364154e-10,-5.910046143954288e-12,-1.213647459364154e-10,-5.910046143954288e-12
0.3175,-1.202923635362895e-10,-5.77395401772159e-12,-1.202923635362895e-10,-5.77395401772159e-12
0.3176,-1.192487003626271e-10,-5.642598225940628e-12,-1.192487003626271e-10,-5.642598225940628e-12
0.3177,-1.182328073661561e-10,-5.51583948770688e-12,-1.182328073661561e-10,-5.51583948770688e-12
0.3178,-1.172437738165657e-10,-5.393543289557617e-12,-1.172437738165657e-10,-5.393543289557617e-12
0.3179,-1.162807248721236e-10,-5.275580050636997e-12,-1.162807248721236e-10,-5.275580050636997e-12
0.318,-1.153428177711084e-10,-5.161824364742543e-12,-1.153428177711084e-10,-5.161824364742543e-12
0.3181,-1.144292382939143e-10,-5.052154282824172e-12,-1.144292382939143e-10,-5.052154282824172e-12
0.3182,-1.135392025197048e-10,-4.946451917191237e-12,-1.135392025197048e-10,-4.946451917191237e-12
0.3183,-1.126719583173057e-10,-4.844604629825252e-12,-1.126719583173057e-10,-4.844604629825252e-12
0.3184,-1.118267774337168e-10,-4.746502103344345e-12,-1.118267774337168e-10,-4.746502103344345e-12
0.3185,-1.110029579942388e-10,-4.652037738824081e-12,-1.110029579942388e-10,-4.652037738824081e-12
0.3186,-1.101998237117891e-10,-4.561108473876456e-12,-1.101998237117891e-10,-4.561108473876456e-12
0.3187,-1.094167258781432e-10,-4.473614926868982e-12,-1.094167258781432e-10,-4.473614926868982e-12
0.3188,-1.086530342364774e-10,-4.389460319990844e-12,-1.086530342364774e-10,-4.389460319990844e-12
0.3189,-1.079081419982368e-10,-4.30855103826366e-12,-1.079081419982368e-10,-4.30855103826366e-12
0.319,-1.071814654047447e-10,-4.230796527340538e-12,-1.071814654047447e-10,-4.230796527340538e-12
0.3191,-1.06472442587147e-10,-4.156109140901266e-12,-1.06472442587147e-10,-4.156109140901266e-12
0.3192,-1.05780528096456e-10,-4.084403536658188e-12,-1.05780528096456e-10,-4.084403536658188e-12
0.3193,-1.051051965685521e-10,-4.015597008512297e-12,-1.051051965685521e-10,-4.015597008512297e-12
0.3194,-1.044459433019921e-10,-3.949610514522103e-12,-1.044459433019921e-10,-3.949610514522103e-12
0.3195,-1.038022797222789e-10,-3.886366782375215e-12,-1.038022797222789e-10,-3.886366782375215e-12
0.3196,-1.03173733573119e-10,-3.825790636310681e-12,-1.03173733573119e-10,-3.825790636310681e-12
0.3197,-1.025598492953644e-10,-3.767809414661956e-12,-1.025598492953644e-10,-3.767809414661956e-12
